매물ID,모델,모델_평균가_TE,현재가격_만원,주행거리_km,배기량_cc,좌석수,차량연령,사고강도점수,주요옵션_선루프,주요옵션_헤드램프 (LED),주요옵션_주차감지센서,주요옵션_후방카메라,주요옵션_자동에어컨,주요옵션_스마트키,주요옵션_내비게이션,주요옵션_열선시트,주요옵션_통풍시트,주요옵션_가죽시트,제조사_현대,제조사_기아,제조사_제네시스,제조사_KG모빌리티(쌍용),제조사_쉐보레(GM대우),제조사_르노코리아(삼성),연료_LPG,연료_가솔린,연료_하이브리드,연료_디젤,연료_전기,연료_수소,색상_흰색,색상_검정색,색상_은색,색상_기타,변속기_오토계열,차급_SUV계열,차급_세단계열,flag_price_9999,flag_high_mileage,flag_non_ev_cc_zero,flag_cc_over_5000,flag_seat_over_12,flag_age_over_25,flag_accident_over_15,flag_non_ev_non_h2_cc_zero
41472893.0,제네시스 DH,1141.8068181818182,1144.0,120943,3342.0,5,10,13,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41473312.0,더 뉴 아반떼 (CN7),2572.462365591398,3390.0,5867,1998.0,5,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41473687.0,더 뉴 싼타페,2785.981366459627,2650.0,63677,2151.0,5,4,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41473782.0,아반떼 AD,1018.9642857142856,1200.0,94802,1591.0,5,8,6,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41473856.0,더 뉴 그랜저 IG,2437.2680412371133,1699.0,144376,2999.0,5,6,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41474083.0,그랜저 IG,1535.0,1350.0,213761,2999.0,5,8,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41474106.0,베라크루즈,817.8148148148148,750.0,257750,2959.0,7,11,18,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
41474131.0,투싼 (NX4),2627.057142857143,2290.0,49735,1598.0,5,5,0,0,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41474167.0,그랜저 HG,752.905138339921,550.0,162929,2999.0,5,14,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41474483.0,코나,1658.1571428571428,1058.0,151490,1591.0,5,9,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41474491.0,제네시스,561.0967741935484,750.0,71121,3342.0,5,15,7,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41474497.0,그랜드 스타렉스,1001.4910179640718,960.0,87932,2497.0,12,10,2,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41474503.0,그랜저 HG,752.905138339921,480.0,141613,2999.0,5,15,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41474593.0,팰리세이드,3116.777049180328,2370.0,66747,3778.0,7,7,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41474687.0,쏘나타 디 엣지 하이브리드(DN8),3159.230769230769,2550.0,50233,1999.0,5,3,7,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41474909.0,그랜저 (GN7),3233.221052631579,2930.0,80474,2497.0,5,3,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41474914.0,더 뉴 팰리세이드,4204.339130434782,2736.0,15500,3778.0,7,2,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41474990.0,싼타페 더 프라임,1330.641975308642,999.0,204478,1995.0,5,10,3,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41475111.0,아반떼 (CN7),1996.384615384616,1610.0,62547,1598.0,5,4,11,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41475120.0,그랜저 HG 하이브리드,730.5909090909091,740.0,144466,2359.0,5,12,8,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41475152.0,그랜드 스타렉스,1001.4910179640718,1200.0,109940,2497.0,12,10,2,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41475223.0,아반떼 AD,1018.9642857142856,750.0,77876,1591.0,5,9,20,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
41475287.0,쏘나타 디 엣지(DN8),3158.4210526315787,2430.0,15386,1999.0,5,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41475405.0,캐스퍼,1771.6764705882354,1570.0,24790,998.0,4,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41475449.0,팰리세이드,3116.777049180328,2190.0,146800,2199.0,7,7,5,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41475489.0,투싼 ix,524.0645161290323,490.0,144281,1995.0,5,16,10,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41475795.0,팰리세이드,3116.777049180328,2390.0,142753,2199.0,7,7,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41475797.0,에쿠스(신형),716.1884057971015,550.0,270047,3778.0,5,13,5,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41475824.0,쏘나타 (DN8),2004.093525179856,2630.0,7125,1598.0,5,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41476154.0,그랜저 IG 하이브리드,1687.576923076923,1650.0,129240,2359.0,5,9,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41476265.0,쏘나타 (DN8),2004.093525179856,1530.0,76794,1999.0,5,5,13,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41476339.0,투싼 하이브리드 (NX4),2646.6129032258063,3410.0,16442,1598.0,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41476370.0,벨로스터 (JS),1466.423076923077,1690.0,78241,1998.0,4,6,0,0,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
41476414.0,그랜저 (GN7),3233.221052631579,3400.0,10945,2497.0,5,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41476421.0,아반떼 (CN7),1996.384615384616,1450.0,52579,1598.0,5,5,8,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41476536.0,그랜저 (GN7),3233.221052631579,3240.0,10503,2497.0,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41476604.0,엑센트(신형),495.1224489795918,690.0,97732,1368.0,5,8,8,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41476870.0,아반떼 MD,683.2658227848101,520.0,135823,1591.0,5,14,11,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41476895.0,쏘나타 디 엣지(DN8),3158.4210526315787,2200.0,66163,1999.0,5,2,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41476915.0,코나,1658.1571428571428,1380.0,101260,1591.0,5,9,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41476936.0,그랜저 IG,1535.0,1590.0,131958,2359.0,5,9,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41476991.0,그랜저 HG,752.905138339921,620.0,142079,2359.0,5,14,2,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41477002.0,투싼 ix,524.0645161290323,489.0,169070,1995.0,5,15,2,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41477032.0,팰리세이드,3116.777049180328,2620.0,108622,3778.0,7,6,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41477083.0,팰리세이드,3116.777049180328,3200.0,107471,2199.0,7,4,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41477337.0,팰리세이드 (LX3),6295.09375,6350.0,12114,2497.0,7,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41477371.0,싼타페 CM,398.6470588235294,490.0,116559,1995.0,7,16,10,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41477384.0,캐스퍼,1771.6764705882354,1360.0,73656,998.0,4,3,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41477405.0,엑센트(신형),495.1224489795918,750.0,123237,1368.0,5,8,2,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41477704.0,더 뉴 그랜저 IG 하이브리드,3368.72,1949.0,129553,2359.0,5,6,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41477845.0,아반떼 AD,1018.9642857142856,1030.0,130025,1591.0,5,9,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41478012.0,벨로스터 (JS),1466.423076923077,1650.0,113232,1998.0,4,6,20,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
41478240.0,그랜저 (GN7),3233.221052631579,2999.0,16055,2497.0,5,3,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41478280.0,그랜드 스타렉스,1001.4910179640718,700.0,123980,2497.0,3,12,7,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41478474.0,제네시스,561.0967741935484,550.0,165278,3342.0,5,14,9,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41478580.0,더 뉴 아반떼 (CN7),2572.462365591398,2434.0,26228,1598.0,5,3,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41478638.0,싼타페 더 프라임,1330.641975308642,1140.0,163000,1995.0,5,9,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
41478768.0,그랜저 HG,752.905138339921,740.0,180264,2359.0,5,9,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41478948.0,그랜저 IG,1535.0,699.0,367789,2999.0,5,9,14,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
41478957.0,쏘나타 뉴 라이즈,1136.9166666666667,950.0,68350,1999.0,5,9,6,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41479715.0,싼타페 TM,2156.709677419354,1480.0,179637,1995.0,5,8,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41479716.0,LF 쏘나타,900.7058823529412,810.0,111186,1685.0,5,11,8,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41479896.0,아반떼 (CN7),1996.384615384616,1970.0,36033,1598.0,5,4,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41480258.0,더 뉴 그랜저 IG 하이브리드,3368.72,2220.0,89524,2359.0,5,5,18,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0
41480371.0,그랜저 HG,752.905138339921,850.0,112877,2999.0,5,13,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41480544.0,그랜저 HG,752.905138339921,430.0,210509,2999.0,5,15,9,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41480549.0,싼타페 DM,1175.8372093023256,1000.0,144284,1995.0,7,14,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41480612.0,아이오닉5,3192.5113636363635,3530.0,25500,111.0,5,3,9,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41481004.0,더 뉴 그랜저 IG,2437.2680412371133,2039.0,128136,2999.0,5,5,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41481042.0,제네시스,561.0967741935484,570.0,141214,3342.0,5,14,12,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41481059.0,캐스퍼,1771.6764705882354,1580.0,42921,998.0,4,4,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
41481416.0,쏘나타 뉴 라이즈,1136.9166666666667,1150.0,131405,1999.0,5,8,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41481553.0,올 뉴 투싼,1542.3560606060605,1179.0,125842,1995.0,5,10,2,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41483004.0,싼타페 (MX5),3800.306666666667,3650.0,61109,1598.0,7,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41483245.0,더 뉴 투싼 (NX4),2871.6315789473683,2500.0,64100,1998.0,5,2,7,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41483289.0,팰리세이드,3116.777049180328,2390.0,144357,3778.0,7,5,14,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41483337.0,싼타페 (MX5),3800.306666666667,4430.0,4971,1598.0,6,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41483381.0,에쿠스(신형),716.1884057971015,320.0,304634,3778.0,5,13,16,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
41483459.0,싼타페 TM,2156.709677419354,2250.0,72101,1998.0,5,8,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41483463.0,팰리세이드,3116.777049180328,2699.0,57900,3778.0,7,6,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41483555.0,더 뉴 그랜저 IG,2437.2680412371133,2190.0,59101,2497.0,5,6,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41483557.0,싼타페 (MX5),3800.306666666667,3390.0,33274,1598.0,7,1,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41483684.0,싼타페 DM,1175.8372093023256,910.0,149791,1995.0,7,13,4,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41483704.0,그랜저 하이브리드 (GN7),3841.058823529412,3600.0,33773,1598.0,5,3,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41483712.0,팰리세이드,3116.777049180328,3390.0,66044,2199.0,7,5,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
41483789.0,스타리아,3470.2302158273383,2899.0,80851,3470.0,7,4,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41483979.0,더 뉴 아반떼 (CN7),2572.462365591398,2099.0,2469,1598.0,5,3,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41484371.0,더 뉴 팰리세이드,4204.339130434782,3650.0,27202,3778.0,7,2,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41484417.0,투싼 하이브리드 (NX4),2646.6129032258063,2650.0,85686,1598.0,5,6,3,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41484452.0,그랜저 IG 하이브리드,1687.576923076923,1670.0,147255,2359.0,5,8,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41484471.0,그랜저 HG,752.905138339921,380.0,208579,2359.0,5,15,6,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41484539.0,팰리세이드,3116.777049180328,2950.0,96972,2199.0,7,4,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41484798.0,쏘나타 (DN8),2004.093525179856,2440.0,50329,1598.0,5,4,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41484859.0,NF 쏘나타 트랜스폼,280.0,280.0,258792,1998.0,5,18,8,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41484998.0,더 뉴 싼타페,2785.981366459627,3480.0,38588,1598.0,5,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41485106.0,더 뉴 캐스퍼,1964.3636363636365,1830.0,5129,998.0,4,1,4,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41485128.0,더 뉴 투싼 (NX4),2871.6315789473683,4450.0,34,1598.0,5,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41485282.0,더 뉴 그랜저 IG,2437.2680412371133,2399.0,31952,2497.0,5,6,2,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41485479.0,팰리세이드,3116.777049180328,2290.0,156644,3778.0,7,7,9,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
41485606.0,올 뉴 투싼,1542.3560606060605,1390.0,104034,1685.0,5,8,3,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
41485627.0,싼타페 DM,1175.8372093023256,1190.0,128841,2199.0,7,11,2,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41485649.0,더 뉴 아반떼,637.0,550.0,54196,1591.0,5,13,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
41485681.0,아반떼 (CN7),1996.384615384616,1690.0,74035,1598.0,5,5,8,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41485939.0,더 뉴 그랜저 IG,2437.2680412371133,2590.0,100883,2497.0,5,5,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41485947.0,쏘나타 (DN8),2004.093525179856,1560.0,42058,1999.0,5,5,5,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41485980.0,투싼 (NX4),2627.057142857143,2190.0,74827,1998.0,5,5,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
41485991.0,그랜저 HG,752.905138339921,680.0,146183,2359.0,5,12,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41486009.0,쏘나타 (DN8),2004.093525179856,1320.0,182943,1999.0,5,6,2,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41486448.0,더 뉴 팰리세이드,4204.339130434782,3860.0,34169,3778.0,7,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41486596.0,더 뉴 그랜저 IG,2437.2680412371133,1890.0,156647,2497.0,5,6,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
41486705.0,싼타페 더 프라임,1330.641975308642,1290.0,139927,1995.0,5,10,4,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
41486738.0,더 뉴 그랜저 IG,2437.2680412371133,2750.0,74584,2497.0,5,4,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
41487047.0,캐스퍼,1771.6764705882354,1490.0,61522,998.0,4,5,9,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41487100.0,아반떼 (CN7),1996.384615384616,2130.0,34334,1598.0,5,5,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
41487114.0,아반떼 (CN7),1996.384615384616,2550.0,74710,1998.0,5,4,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
